Title	ISBN	Subjects
The heir from nowhere	9780373129980	|Fiction||Widowers||Man-woman relationships||Pregnant women|
Conquest: a Kydd sea adventure	9781590136263	|Thomas Kydd (Fictitious character)||Seafaring life||Naval History||Fiction|
Bride in training	9781410441522	|Large type books||Dog trainers||Businessmen||Fiction|
At-risk	9780820338880	|African American teenagers||Fiction|
Cheer up, Mouse!	9780547681078	|Animals||JUVENILE FICTION / Love & Romance||JUVENILE FICTION / Social Issues / Friendship||Fiction||JUVENILE FICTION / Imagination & Play||Sadness||JUVENILE FICTION / Social Issues / Emotions & Feelings||Mice||JUVENILE FICTION / Animals / Mice, Hamsters, Guinea Pigs, etc..||Friendship|
Westward hearts	9780736948715	|Fiction||Women pioneers||Wagon trains||Overland journeys to the Pacific||Widows|
Longarm and the panamint panic	9780515148985	|Longarm (Fictitious character)||Fiction|
Proof	9780825442384	|Women physicians||Rape victims||Fiction|
Do's and don'ts	9780448458618	|Blogs||JUVENILE FICTION / Girls & Women||Fiction||Beauty shops||Dating (Social customs)||Schools||JUVENILE FICTION / Social Issues / Adolescence||Friendship|
A cowboy for Christmas	9781428511590	|Ranchers||Fiction|
Unlocking the Spell	9781599908410	|Characters in literature||Fairy tales||Magic||Princesses||Fiction|
Silver moon	9781590213797	|Werewolves||Lesbians||Fiction|
Sentinel	9780062037923	|Intelligence service||FICTION / Thrillers||Intelligence officers||Fiction|
Ruby Redfort look into my eyes	9780763651206	|Mystery and detective stories||JUVENILE FICTION / Action & Adventure / General||JUVENILE FICTION / General||Adventure and adventurers||Ciphers||JUVENILE FICTION / Mysteries & Detective Stories||Fiction|
Die a stranger	9780312640217	|Private investigators||FICTION / Mystery & Detective / General||FICTION / Thrillers||Alex McKnight (Fictitious character)||Fiction||FICTION / Action & Adventure||FICTION / Suspense||FICTION / Men's Adventure||Missing persons|
The survivor	9780373796496	|Man-woman relationships||Veterans||Antique dealers||Private security services||Fiction|
Maryōku Yummy	9780375871252	|Juvenile fiction||Wishes||Friendship||Fiction|
Alice on board	9781442445888	|Friendship||Cruise ships||Summer employment||Fiction|
Can you forgive her?	9780199578177	|Plantagenet Palliser (Fictitious character)||Fiction|
A corpse at St. Andrew's Chapel	9781611735185	|Large type books||Fiction||History|
The witch of babylon	9780765333667	|Prophecies||Art dealers||Treasure troves||Ficiton||Antiquities||Fiction|
True blue	9780373656370	|Man-woman relationships||Fiction|
DJ rising	9780316121873	|Mothers and sons||Death||Success||Racially-mixed people||Drug abuse||Disc jockeys||Fiction|
The garden intrigue	9780525952541	|Social life and customs||Americans||English Poets||Widows||Undercover operations||Fiction|
Island of desire	9780758261397	|Islands||Beauty contests||Fiction|
The Buenos Aires quintet	9781612190341	|Private investigators||Fiction|
Gods and beasts	9780316188524	|Fiction||Police||Crimes against||FICTION / Mystery & Detective / Police Procedural||Older men|
A memory of grief	9781618070005	|Grief||Murder||Martial arts fiction||Investigation||Fiction|
In the bag	9780062108050	|Single parents||Man-woman relationships||Transatlantic flights||Single-parent families||Fiction||Vacations||Dating (Social customs)||Air travel|
Vilniaus įkvėpti	9786099510910	|European literature||Fiction|
Rocky and Daisy at the park	9781434241634	|Dogs||Exercise||Juvenile fiction||Parks for dogs||Parks||Fiction|
His Christmas Virgin	9780373527939	|Man-woman relationships||Businessmen||Christmas stories||Fiction|
Zoom, rocket, zoom!	9780802727909	|Stories in rhyme||Space vehicles||Exploration||Astronauts||Fiction|
Saints of Augustine	9780060858124	|Death||Conduct of life||Self-acceptance in adolescence||Juvenile fiction||Fiction||Homosexuality||Best friends||Gays||Self-acceptance||Children and homosexuality||Friendship|
Arctic chill	9781846550652	|Race relations||Murder||Investigation||Immigrants||Fiction|
Winners	9780385343220	|Fathers and daughters||Self-actualization (Psychology)||Teenage girls||Fiction|
Robinson Crusoe, his life on a desert island		|Shipwreck survival||Robinson Crusoe (Fictitious character)||Fiction|
While she was sleeping	9780739437612	|Witnesses||Homeless women||Police||Police artists||Women||Crimes against||Fiction|
My Gallant Knight	9780821763520	|Knights and knighthood||Fiction||History|
From this moment on	9780373797578	|Fiction||Dude ranches||Man-woman relationships||Cowboys|
Edward Trencom's nose	9780753178386	|Cheesemakers||Human Heredity||Nose||Fiction|
Susannah's garden	9780778316329	|Middle-aged women||Knitters (Persons)||Families||Fiction|
Southern Gods	9781597802857	|Blues (Music)||Radio stations||Blues musicians||Fiction|
Together again	9780778315148	|Man-woman relationships||Businesswomen||Fiction|
When we were bad	9780330449304	|Women rabbis||Roman||Fiction||Jewish families||Family secrets|
Friends for life	9780446604451	|Women||Friendship||Crimes against||Fiction|
Parents day	9780439272858	|Parent and child||School||Fiction|
Banished	9780385738538	|Aunts||Healers||Juvenile fiction||Grandmothers||Fiction||Supernatural||Identity (Philosophical concept)||Identity||Identity (Psychology)|
The hidden oasis	9780802119186	|Homicide||Murder||Fiction|
The toll-gate	9780373774128	|Missing persons||Man-woman relationships||Abandoned children||Fiction|
The book of scandal	9780739499382	|Fiction||Married people||Man-woman relationships||History|
The Red Hat Society's domestic goddess	9780739477113	|Middle-aged women||Red Hat Society||Mothers and sons||Love in middle age||Fiction|
Divorce can be murder	9780739401415	|Divorced women||Jimi Plain (Fictitious character)||Fiction|
Rich man, poor bride	9780373197422	|Physicians||Widows||Fiction|
Color me Grey	9781593092931	|Interracial dating||Twins||African American mothers||Fiction|
The school of essential ingredients	9780425232095	|Cooking schools||Friendship||Women cooks||Fiction|
Rumpole and the angel of death	9780140250732	|Fiction||English Legal stories||English Detective and mystery stories||Horace Rumpole (Fictitious character)||Legal stories|
That rabbit belongs to Emily Brown	9780545142595	|Juvenile fiction||Toys||Rabbits||Play||Fiction|
The Night Before Christmas	9780307960030	|Stories in rhyme||Cats||Juvenile fiction||Christmas||Santa Claus||Fiction|
Marked for marriage	9780373362295	Fiction
Damaged	9780778327509	|Donation of organs, tissues||Women lawyers||Fiction|
Kiss and Tell	9780553592009	|Man-woman relationships||Fiction|
The miracle at Speedy Motors	9780349119953	|No. 1 Ladies' Detective Agency (Imaginary organization)||Detektivin||Precious Ramotswe (Fictitious character)||Women private investigators||Fiction|
Undercover twin	9780373697335	|Kidnapping||Man-woman relationships||Women private investigators||Fiction|
The secret hour	9780739431962	|Widowers||Suspense fiction||Single fathers||Sisters||Large type books||Serial murderers||Fiction|
A doctor for keeps	9780373658282	|Man-woman relationships||Families||Interpersonal attraction||Single fathers||Piano teachers||Fiction|
Duty at what cost?	9780373131730	|Bodyguards||Man-woman relationships||Fiction||Princesses|
Battle of kings	9781476715124	|Fiction||Good and evil||Merlin (Legendary character)||History|
Courageous	9780373776726	|Man-woman relationships||United States. Army. Special Forces||Fiction||United States||Texas||Love stories|
After Annie	9781590207352	|Widowers||Death||Theater||Seduction||Celebrities||Fiction||Grief||Loss (Psychology)||Alcoholics||Actors||Midlife crisis||Wives||Domestic fiction|
Go, shapes, go!	9781442482401	|Early learning: size, shapes & patterns||Size & Shape||Juvenile fiction||Shape||Fiction||Shapes||Stories in rhyme||Colors||Concepts||Locomotion||Mice||JUVENILE FICTION||Early Learning|
The fiancee charade	9780373732517	|Billionaires||Fiancées||Man-woman relationships||Fiction|
Kelsey Green, reading queen	9781250034052	|Books and reading||School stories||Schools||Juvenile fiction||Contests||Fiction|
Mix it up!	9781452137353	|Color||Juvenile fiction||Fiction||Imagination & Play||Imagination||Colors||Concepts||JUVENILE FICTION|
What it was like	9781611881905	|Man-woman relationships||Fiction|
The voyage	9781554983865	|Animals||Belonging (Social psychology)||Juvenile fiction||Ducks||Picture books for children||Fiction|
The yips	9780007476657	|Fiction||Englisch||Roman||Golfers||Hotels|
Madeleine's war	9780385539791	|Historical||World War (1939-1945) fast (OCoLC)fst01180924||Action & Adventure||World War, 1939-1945||War & Military||Fiction||FICTION|
Marathon	9781432827281	|Fiction||Women insurance investigators||Crimes against||Women mediums|
Her glass heart	9781602902046	|Fiction||Women college students||Death||Cousins||Family secrets|
The cottage at Glass Beach	9780062128492	|Self-realization||Psychological fiction||Large type books||Mothers and daughters||Domestic fiction||Fiction|
The Age of Ice	9781451692716	|Longevity||Aging||Biology||Englisch||Psychological aspects||Roman||Fiction|
Secrets & dreams	9781597074193	|Magic||Juvenile fiction||Graphic novels||Fiction||Fashion design||Fantasy||Cartoons and comics||Comic books, strips|
Cold light	9780062076038	|Death||Teenage girls||Fiction|
Death in the Latin quarter	9780349122564	|Medieval Manuscripts||Death||College teachers||Fiction|
Handle me	9780373799114	|Man-woman relationships||War use||FICTION / Romance / Military||FICTION / Romance / Contemporary||Dogs||Fiction|
The language of stars	9781481462419	|Poets||Community service (Punishment)||Teenage girls||Juvenile fiction||Poetry||Fiction|
Pretending to be Erica	9780670014972	|Swindlers and swindling||Impersonation||Fiction||Conduct of life||Missing persons|
AlphaOops! H is for Halloween	9780763656867	|Humorous stories||Pageants||Alphabet||Juvenile fiction||Halloween||English language||Fiction|
Commanded by the Sheikh	9780373132829	|Housekeepers||Man-woman relationships||Fiction|
New money	9781250025357	|Roman||Amerikanisches Englisch||Wealth||Upper class||Fiction|
What does Otis see?	9780448487588	|Tractors||Juvenile fiction||Farm life||Domestic animals||Fiction|
Zach's law	9780553590616	|Man-woman relationships||Fiction|
Some here among us	9781620408421	|Friendship||Bildungsromans||New Zealand fiction||Fiction|
Play it again, Mallory	9780761360759	|Schools||Juvenile fiction||Bands (Music)||Music||Fiction|
I'll never let you go	9781402297151	|Bears||Mother and child||Separation anxiety||Security (Psychology)||Blankets||Fiction|
The last king of Scotland	9780571232888	|Politics and government||Physicians||Fiction|
I'm doin' me	9781601627049	|Fiction||Man-woman relationships||African American women||Women television producers and directors|
Autumn is for apples	9780545283830	|Autumn||Stories in rhyme||Juvenile fiction||Apples||Fiction|
Pass for the basket	9781632350497	|Basketball stories||Juvenile fiction||Basketball||Basketball players||Fiction|
The 21 lives of Lisette Donavan	9780983366614	|African American college graduates||African American women||Fiction|
Meet Fawn, the animal-talent fairy	9780316283502	|Animals||JUVENILE FICTION||Fairies||Monsters||Fantasy & Magic||Fiction||Fairy Tales & Folklore||Friendship||Juvenile fiction||Media Tie-In|
I want to be a cowboy!	9781601153517	|Cowboy||Juvenile fiction||Cowboys||Dude ranches||Ranch life||Fiction|
We are all made of glue	9780670063994	|Jewish women||Single mothers||Fiction||Real estate agents||Female friendship|
Secrets and lies	9780316220316	|Fiction||Murder||Conduct of life||Mystery and detective stories|
Palm Beach nasty	9781579623845	|Detectives||Detective and mystery stories||Investigation||Murder||Fiction|
Ant-tuition	9780448450261	|Juvenile fiction||Miss Spider (Fictitious character)||Fiction|
Rivers	9781628990010	|Large type books||Wilderness survival||Fiction|
Would-be witch	9780425267554	|Lockets||Magic||Witches||Gossip||Paranormal fiction||Jewelry theft||Fiction|
Life by Committee	9780062294050	|Love||Online social networks||Secrets||Juvenile fiction||Web sites||High school students||Friendship in adolescence||Fiction||Infatuation||Secrecy||Friendship||Love stories|
Piper Reed, party planner	9780545419321	|United States||Business enterprises||Families||Parties||Juvenile fiction||Birthdays||United States. Navy||Family life||Fiction|
An outrageous affair	9781590202579	|Rich people||Suicide victims||Publishers and publishing||Fiction|
Attack of the crocodiles	9780545516495	|Animals||Action & Adventure||LEGO toys||Lions, Tigers, Leopards||Juvenile fiction||Fiction||Crocodiles||Lion||Lions||Toys, Dolls & Puppets||Alligators & Crocodiles||General||JUVENILE FICTION||Media Tie-In|
Always you	9781847562036	|Women||Fiction|
Nuclear intent	9780373804382	|Intelligence service||Terrorism||Fiction|
The Frankenstein murders	9781897151167	Fiction
Roots in Texas	9780373366255	|Single mothers||Fiction||Sabotage||Cowboys|
Hidden Paradise	9780373777198	|Fiction||Man-woman relationships||Widows|
Executive intent	9780062044860	|Fiction||Defenses||Military readiness||Space race|
Fashion faux paw	9780451236272	|Dog walking||Murder||Investigation||Ellie Engleman (Fictitious character)||Fashion shows||Fiction|
The Hog Mollies and the pickle pie party	9780757553639	|Group problem solving||Juvenile fiction||Fiction||Pickles||Parties|
While you were dreaming	9780007267835	|Family secrets||Patients||Sisters||Coma||Family relationships||Fiction|
To sin with a Viking	9780373297504	|Man-woman relationships||Hostages||Vikings||Fiction|
Mousemobile	9781423174127	|Social Issues||Animals||Action & Adventure||Cousins||Juvenile fiction||Computers||Global warming||Fiction||Mice, Hamsters, Guinea Pigs||Voyages and travels||Inventions||Mice||General||Friendship||JUVENILE FICTION|
The duke is mine	9780062021281	|Regency novels||Betrothal||Fiction||Beds||Triangles (Interpersonal relations)||Manners and customs||Aristocracy||Nobility||History||Social life and customs||Aristocracy (Social class)||Mattresses||Interpersonal relations||Historical fiction||Sisters||Love stories|
Timebomb	9781590206997	|Mental health||Intelligence officers||Dirty bombs||Great Britain. MI6||Fiction||Intelligence service||Soviet Union. KGB||Great Britain||Stockholm syndrome||Soviet Union. Komitet gosudarstvennoĭ bezopasnosti||Soviet Union|
'Twas the day before Christmas	9780525478164	|Juvenile fiction||Fiction||Poetry||Night before Christmas (Moore, Clement Clarke)||Christmas|
Reviver	9781250021700	|Police||Journalists||Horror||Crimes against||FICTION||Thrillers||Fiction||Occult & Supernatural|
The noise revealed	9781907519543	|Soldiers||Human-alien encounters||Mixed reality||Fiction|
Kiss the bride	9780310395874	|American Christian fiction||Weddings||Fiction|
A wife for Jacob	9780373879434	|Amish||Man-woman relationships||Fiction||Mate selection|
The Parker inheritance	9780545946179	|Detective and mystery stories||Buried treasure||Friendship||Juvenile fiction||Grandmothers||Fiction||Treasure troves||African American girls||Mothers and daughters||African Americans||Mystery and detective stories|
Cold cereal	9780062060037	|Magic||Brothers and sisters||Adventure and adventurers||Twins||Juvenile fiction||Prepared Cereals||Fiction|
The traveler's tricks	9781609583675	|Stagecoaches||Theft||Stealing||Juvenile fiction||History||Mystery and detective stories||Fiction|
Shlepping the exile	9780312364632	|Jews||Fiction|
The traitor's wife	9781476738604	Fiction
The smuggler wore silk	9780425269527	|Smuggling||Man-woman relationships||Interpersonal attraction||Nobility||Fiction|
October	9781595589620	|Middle-aged women||Alienation (Social psychology)||Fiction|
Deathbringer	9781634222495	|Imaginary places||AProphecy||Collisions with Earth||Asteroids||Fairies||Fiction|
A touch of frost	9780399584275	|Fiction||Kidnapping||Ranchers||Secrecy|
Dark legacy	9780399583995	|Paranormal romance stories||Vampires||Fiction|
The Special Ones	9780544912298	|Cults||Kidnapping||Brainwashing||Survival||Psychopaths||Fiction|
Dingus	9781771386616	|Summer||Juvenile fiction||Bildungsromans||Fiction||Coming of age||Responsibility||Vacations||Dogs|
Darkness of Dragons	9781338222371	|Prophecies||Juvenile fiction||Dragons||Fiction|
Hustling on the down low	9781622865604	|African American men||African American gay men||Street life||Fiction|
Recruit	9781524736972	|Training||Family||Adventure and adventurers||Presidents||Juvenile fiction||Fiction||Kickboxing||Mixed martial arts||Bodyguards||Terrorism||Martial arts||Prevention|
The art of keeping secrets	9780778330400	|Fiction||Mothers||Female friendship||Secrecy|
One if by land	9781432837334	|Retired military personnel||Murder||Investigation||Fiction|
Feral youth	9781481491112	|Survival||Juvenile fiction||Wilderness areas||Fiction|
The keep of ages	9781596439429	|Dystopian||Fiction|
An enchantment of ravens	9781481497589	|Love||Princes||Juvenile fiction||Fairies||Fiction||Painters||Fantasy||Artists|
Zero Avenue	9781770413658	|Women drug dealers||Nightclubs||Punk rock music||Fiction|
Death by chocolate cherry cheesecake	9781496711281	|Women detectives||Murder||Investigation||Bakers||Jacobia Tiptree (Fictitious character)||Fiction|
Krik? Krak!	9781616957001	|Repression (Psychology)||Loss (Psychology)||Struggle||Haitian Americans||Women||Girls||Fiction|
Bear on the loose!	9781338141580	|Wildlife rescue||Detective and mystery stories||Bears||Juvenile fiction||Black bear||Reporters and reporting||Sisters||Fiction||Mystery and detective stories|
Wake in fright	9781921922169	|Country life||Australian fiction||Australian Horror tales||Rural conditions||Fiction|
Midnight in the piazza	9780062644527	|Household Moving||Art thefts||Juvenile fiction||Mystery and detective stories||Fountains||Fiction|
Stick dog crashes a party	9780062410962	|Fiction||Humorous stories||Friendship||Dogs||Parties|
Bone music	9781542048309	|Ability||Corporations||Serial murderers||Corrupt practices||Revenge||Fiction|
The sons	9781681443423	|Fiction||Criminals||Brothers||Fathers and sons||Bank robberies|
Swarm	9781623709921	|Interpersonal relations||Drone aircraft pilots||Interpersonal relations in adolesc||Juvenile fiction||Teenagers||Drone aircraft||Fiction|
La bastarda	9781936932238	|Fiction||Orphans||Fang (West African people)||Women|
Mrs	9781549170454	|FICTION / Literary||Upper class||Fiction|
A whale in Paris	9781534419155	|History||World War, 1939-1945||Whales||Juvenile fiction||Human-animal relationships||Single-parent families||Fiction|
Adventure Time Comics	9781684151905	|Fantasy||Adventure and adventurers||Cartoons and comics||Fiction|
The Moscow deception	9781432852580	|Swindlers and swindling||Assassins||Antiquities||Fiction|
The art of French kissing	9781510732056	|Cooking||Contests||Love||Fiction||Competition (Psychology)|
The endless beach	9780062849991	|Man-woman relationships||Omens||Whale watching||Islands||Women cooks||Fiction|
Finding Yvonne	9780316349055	|Fathers and daughters||Violinists||Dating (Social customs)||Restaurants||African Americans||Single-parent families||Fiction|
Lucy & Andy Neanderthal	9780385388412	|Fiction||Brothers and sisters||Neanderthals|
Second time around	9781503902145	|Fiction||Billionaires||Man-woman relationships||Social classes|
Beyond the grave	9781464209888	|Revenge||Fiction|
Last call	9780738757827	|Murder||Investigation||Bartenders||Fiction|
Missing signal	9781946154118	|City-states||Conspiracies||Dystopias||Fiction|
Khalida and the most beautiful song	9781624145797	|Creative ability||Music||Piano music||Juvenile fiction||Creativity||Fiction|
Ambush	9780316273985	|Vendetta||Assassins||Detective and mystery stories||Fiction|
Confessions of a teenage leper	9780735262614	|Fiction||Cheerleaders||Teenage girls||Leprosy||High schools|
A Coldwater warm hearts Christmas	9781496719683	|Women teachers||Fiction||Engineers|
A storied life	9781717355416	|Grief||Family realtionships||Families||Fiction|
We can save us all	9781944700768	|Good and evil||End of the world (Astronomy)||Students||Geodesic domes||Fiction||Princeton University||Social classes|
The storyteller's secret	9781503949089	|East Indian Americans||Family secrets||Man-woman relationships||Grandmothers||Fiction||Separation (Psychology)||Miscarriage||Women journalists||History|
A pictorial history of crime		|Crime||History|
Piercing the veil	9780692697634	|Good and evil||Angels||Demonology||Fiction|
Tigger's treasure	9781412730235	|Treasure troves||Animals||Buried treasure||Juvenile fiction||Friendship||Fiction|
The little world of Don Camillo	9781849022538	Fiction
The mill on the floss	9781423752608	|Loss (Psychology)||Water mills||Brothers and sisters||Vendetta||Young women||Conflict of generations||Fiction|
The night I burned my origami skin	9781681143873	|Death||Poetry||FICTION||Grief||Loss (Psychology)||American poetry||General||Social sciences|
Okei	9781846880704	|Social conditions||Samurai||History||Fiction||Women peasants|
Were wolves	9781439242407	|Werewolves||Fiction|
The grim reaper's dance	9781590587324	|Women detectives||Murder||Investigation||Fiction|
Soon and very soon	9781601628657	|African Americans||Marriage||Christians||Fiction|
Shadowlands	9780982767603	|Canadian fiction||Sexuality||Gay men||Canadian Short stories||Sexual behavior||Fiction|
Silver girl	9780316178150	|Fiction||Female friendship||Man-woman relationships||Women|
After the tsunami	9781936205431	|East Indian Americans||Orphans||Abuse of||Fiction|
Run to ground	9781608090570	|Vigilantes||Dub Walker (Fictitious character)||Forensic scientists||Laboratory technicians||Revenge||Murderers||Fiction|
Deception	9780758253224	|Fiction||Man-woman relationships||African Americans||African American women||Secrecy|
Streets of New York	9780979281693	|Gangsters||African American men||Fiction|
The ordinary truth	9781937226060	|Families||Fiction|
Aftershock	9780373777327	|Earthquakes||Fiction|
The bone bed	9781410452887	|Fiction||Women physicians||Medical examiners (Law)||Murder||Forensic pathologists|
Sonic universe	9781936975341	|Fiction||Science fiction||Hedgehogs||Good and evil||Cartoons and comics||Space and time||Comic books, strips|
Merivel	9780393079579	|Physicians||Fiction||History|
Crushed	9780062199720	|Schools||Conduct of life||High schools||Secrets||Friendship||Fiction|
Midnight frost	9780758281494	|Schools||Fantasy||Fiction||Psychic ability||Boarding schools|
A darkness descending	9781605985367	|Missing persons||Murder||Investigation||Fiction|
A devil and her love song	9781421541860	|Interpersonal relations||Teenage girls||Female friendship||Cartoons and comics||Comic books, strips||Fiction|
The case of the buried bones	9781575656403	|Time capsules||Fiction||Practical jokes||Mystery and detective stories|
The Good Lord Bird	9781410464859	|Large type books||Fiction||Fugitive slaves||Abolitionists||History|
The last cowboy standing	9780373733163	|Man-woman relationships||Ranchers||Fiction|
Hysterical	9781938314421	|Fathers and daughters||Lesbians||Fiction|
An independent wife	9780727884091	|Women journalists||Divorced women||Fiction|
Chain of events	9780316335003	|Code and cipher stories||Survival||Kidnapping||Fiction|
Entangled	9781934708569	|Good and evil||Near-death experiences||Stone age||Demonology||Time travel||Fiction|
The Mayan secrets	9781594137846	|Archaeologists||Large type books||Treasure troves||Fiction|
Running on empty	9780991658435	|Erotic stories||Man-woman relationships||Fiction|
Gathering darkness	9781595147059	|Fantasy||Magic||Princes||Families||Juvenile fiction||Family life||Fiction|
Shadows in the vineyard	9781455516100	|Viticulture||Wineries||Grapes||Herbicide injuries||Case studies||Extortion||Crime|
We are pirates	9781608196883	|Fathers and daughters||Treasure troves||Teenage girls||Adventure stories||Pirates||Fiction|
Mastering a sinner	9780758290212	|Sex||Social life and customs||Man-woman relationships||Societies and clubs||Fiction|
Supertruck	9781596438217	|Refuse collection vehicles||Snow removal||Trucks||Juvenile fiction||Heroes||Fiction|
A stitch in crime	9781426773655	|Christian fiction||Theft||Craft festivals||Quiltmakers||Quilts||Fiction|
Two parts bloody murder	9781432830274	|Forensic anthropologists||Fiction|
Has anyone seen Jessica Jenkins?	9780763670603	|Best friends||Juvenile fiction||Friendship||Invisibility||Fiction|
The dancer at the Gai-Moulin	9780141393520	|Police||Fiction|
Princess Decomposia and Count Spatula	9781626721494	|Cooks||Cartoons and comics||Vampires||Graphic novels||Comic books, strips||Supernatural||Princesses||Hell||Fiction||Friendship|
This life	9780914671152	|Family farms||Afrikaners||Rural families||Fiction|
Lots of bots	9780544339347	|Secrets||Best friends||Friendship||Robots||Fiction|
The harvest man	9780399166440	|Police||Fiction||Serial murder investigation||History|
Hello, goodbye, and everything in between	9780316334426	|Love||Dating (Social customs)||Fiction|
The Crawford County sketchbook	9781597095334	|Country life||Counties||Fiction|
Every fifteen minutes	9781410476678	|Large type books||Fiction|
Opening up	9781455586219	|Man-woman relationships||Automobile detailing||Fiction|
Daniel's true desire	9781492621058	|Husbands||Single women||Clergy||Fiction|
Zack Delacruz	9781454914990	|Bullying||Middle school students||Middle schools||Fund raising||Juvenile fiction||Bullies||Fiction|
The summer cottage	9781617735493	|Family relationships||Terminally ill||Families||Fiction|
Promises I Made (Lies I Told Series, Book 2)	9780062327154	|Interpersonal relations||Conduct of life||Brothers and sisters||Swindlers and swindling||Adoption||Criminal investigation||Fiction|
My kind of wonderful	9781455586783	|Resorts||Ski resorts||Fiction|
Wyoming rugged	9781410485199	|Billionaires||Man-woman relationships||Fiction|
Christmas chocolat	9781496700230	|Families||Brothers and sisters||Chocolate candy||Fiction|
The hundred gifts	9780451473240	|Middle-aged women||Interpersonal relations||Kindness||Fiction|
Tarnished	9781633751279	|Captivity||Genetic engineering||Teenage girls||Dystopias||Fiction|
Busy busy!	9781939547255	|Imagination||Juvenile fiction||Toddlers||Play||Fiction|
Black Lightning	9781401260712	|Comic books, strips||Good and evil||Superheroes||Vigilantes||Fiction|
Wintering	9781101946466	|Fiction||Wilderness survival||Fathers and sons|
The revolving door of life	9781683240204	|Fiction||Large type books||Social life and customs||Apartment houses|
The house at the edge of night	9780812998795	|Bars (Drinking establishments)||Families||Fiction|
Three Sisters, Three Queens	9781476758572	|Sisters||Queens||Fiction||History|
Daisy in chains	9781250103420	|Legal stories||Murderers||Fiction|
Paris for one and other stories	9780735221079	|Young women||Fiction|
The witness seeker	9781432832209	|Witnesses||Western stories||Historical fiction||Fiction|
Memoirs of a polar bear	9780811225786	|Emigration and immigration||Human-animal relationships||Polar bear||Fiction|
Simon Thorn and the viper's pit	9781619637153	|Kidnapping||Animals||Shapeshifting||Adventure and adventurers||Human-animal communication||Fiction|
Batman	9781401267735	|Fiction||Superheroes||Comic books, strips|
Before the war	9781250121233	|Single women||Man-woman relationships||Fiction|
Effie Starr Zook has one more question	9781481472647	|Mystery and detective stories||Families||Fiction|
Izzy Kline has butterflies	9780399550805	|Schools||Novels in verse||First day of school||Fiction|
The weight of this world	9780399173110	|Mothers and sons||Psychic trauma||Afghan War, 2001-||Veterans||Triangles (Interpersonal relations)||Fiction|
Where the dead lie	9780451471192	|Fiction||Sebastian Saint Cyr (Fictitious character)||History|
Truth or dare	9781512427684	|Courage||Forests and forestry||Missing persons||Fear||Truth or dare (Game)||Fiction|
The lockpicker	9781936364183	|Thieves||Betrayal||Brothers||Fiction|
Oh say can you fudge	9780758287144	|Investigation||Murder||Hotels||Fiction|
Sass & serendipity	9780375859649	|Sisters||Interpersonal relations||High schools||Schools||Juvenile fiction||Fiction|
Love potion #2	9780373783823	|Aphrodisiacs||Man-woman relationships||Fiction|
Hot	9781455558780	|United States||Judicial error||Romantic suspense fiction||Bank robberies||Officials and employees||Employees||United States. Federal Bureau of Investigation||Women librarians||Fiction|
Paradise Valley		|Mexican American families||Juvenile fiction||Mexican Americans||Ranch life||Fiction|
Man on fire	9781408865460	|Celebrities||British||Fiction|
Mrs Engels	9781922247957	|Women||Families||Family||Fiction||Working class||Social classes|
Need you	9781420141900	|Neighbors||FICTION / Contemporary Women||City and town life||FICTION / Romance / Contemporary||Police chiefs||FICTION / Romance / Romantic Comedy||Fiction|
Heart X-rays	9781629635262	|American Epic poetry||FICTION||General|
Cold granite	9780007419449	|Murder||Police||Investigation||Fiction|
Once a Moretti wife	9780263068658	|Billionaires||Man-woman relationships||Marriage||Fiction|
Still Alice	9781471140822	|Patients||Women college teachers||Alzheimer's disease||Fiction|
Savage lands	9781846553516	|History||Soldiers||Feral children||Mail order brides||French fiction||Fiction|
No place for a woman	9780593074336	|World War, 1914-1918||Romance fiction||Fiction|
The cherry pie princess	9781406368970	|Kings and rulers||Humorous stories||Librarians||Juvenile fiction||Cooking||Princessess||Fathers and daughters||Fantasy||Children's stories||Princesses||Fiction|
Red mist	9780751543971	|Women pathologists||Fiction|
Hurt	9781472111135	Fiction
Never coming back	9780241954416	|David Raker (Fictitious character)||Private investigators||Fiction|
The night guest	9781444776676	|Fiction||Widows||Caregivers|
The blood road	9780008208240	|Murder||Police||Investigation||Fiction|
Sandcastle girls	9781471110726	|Armenian massacres, 1915-1923||Fiction|
A woman of consequence	9780749009175	|Fiction||Dido Kent (Fictitious character)||Haunted places||Abbeys||History|
The bride's farewell	9780141323404	|Runaway teenagers||Hunters||Fiction|
A most novel revenge	9780750545440	|Nineteen thirties||History||Murder||Investigation||Married people||Women private investigators||Fiction|
Out of practice	9781471153044	|Women physicians||Fiction|
The Killer Inside Me	9780752879581	|Murder||Mystery & Detective||Hard-Boiled||Crime||Sheriffs||Public officers||Suspense||Thrillers||FICTION||Fiction||Monsters|
The silent world of Nicholas Quinn	9780330479608	|Police||Fiction|
Man-monsters and animal horrors	9780843169942	|Paranormal fiction||Juvenile fiction||Supernatural||Monsters||Fiction|
A band of steel	9780750536370	|Jewish families||Refugees||World War, 1939-1945||Fiction|
How to become a perfect princess in five days	9781607543763	|Etiquette||Individuality||Conduct of life||Juvenile fiction||Fiction||Running||Princesses||Mothers and daughters||Conformity|
Romancing the soul	9781781890752	|Man-woman relationships||Reincarnation therapy||Fiction|
Copy cat	9781846433672	|Cats||Juvenile fiction||Friendship||Dogs||Pictorial works||Fiction|
England's Lane	9781780877211	|Social life and conditions||Families||Fiction|
