Title	ISBN	Subjects
Better to Have Loved	9781896357577	|Biography & Autobiography||Literature: Texts||POLITICS & GOVERNMENT||Science fiction||Biography / Autobiography||Authors, Canadian||Merril, Judith, 1923-||Fiction||Literary||Authors, American||General||20th century||Authorship||Biography|
Camels Don't Ski	9781899607594	|Fiction||Picture books||General||Children's 4-8 - Picturebooks||Juvenile Fiction||Sports & Recreation - Winter Sports||Children: Preschool||Skis and skiing||Humorous Stories||Animals - Mammals||NEW AGE - PSYCHOLOGY TRD PB||Camels|
Postern of Fate	9781572703667	|Unabridged Audio - Fiction/Mystery||Christie, Agatha, 1890-1976||Fiction||Audio Adult: Books On Tape||Mystery & Detective - Traditional British||Fiction / Mystery & Detective / General||Audiobooks|
A Caribbean Mystery	9781572705494	|Mystery/Suspense||Christie, Agatha, 1890-1976||Mystery And Suspense Fiction||Fiction||Unabridged Audio - Fiction/Mystery||Mystery & Detective - Series||Mystery & Detective - Traditional British||Mystery & Detective - Women Sleuths||Fiction / Mystery & Detective / Traditional British|
Unbridled	9781573430111	|Romance - Historical||Fiction||Fiction - Romance|
Fort on the Firing Line (Hearts Afire, Bk 2)	9781573455251	|Western stories||American Historical Fiction||Fiction||Historical - General||Historical fiction||Mormons||San Juan County (Utah)|
The Book of Lazarus	9781573660402	|Modern fiction||Fiction - General||Fiction||General||Fiction / General|
Eternal Journey	9781574903546	|Short Stories (single author)||Martha's Vineyard (Mass.)||Fiction - General||Fiction||Psychological aspects||General||Death||Female friendship||Loss (Psychology)|
Coast to Coast With Alice (On My Own History (Paper))	9781575050744	|Jahns, Hermine,||Sex role||Fiction||Children's 9-12 - Biography / Autobiography||Ramsey, Alice||Children: Grades 4-6||Juvenile Fiction||General||Action & Adventure - General||Automobile travel||1893-||Diaries|
Let'S Go Outside	9781575848204	|Fiction||Juvenile Fiction||Dolls||Children: Preschool||Children's Books/Ages 4-8 Fiction||Girls & Women||General||Dress accessories||Non-Classifiable||Concepts - General||Concepts - Words||Children's 4-8||Weather||Board books|
Y2K	9781576735855	|Science & Technology||Juvenile Fiction||Computers||Children's 12-up - Computers||Children: Grades 4-6||Year 2000 date conversion (Computer systems)||JUV036000||JUV||Religious aspects||Computers - Entertainment & Games||Religion / General||Christianity||Fiction|
Killer Pancake / the Cereal Murders (Culinary Mysteries)	9781578153367	|Mystery & Detective - Hard-Boiled||Humorous||Fiction||Abridged Audio - Fiction/Mystery||Audio Adult: Books On Tape||Mystery & Detective - General|
Stolen Friend	9781579215613	|Christianity||Fiction||Mysteries, Espionage, & Detective Stories||Juvenile Fiction||Children's 12-Up - Fiction - Religious||Children: Grades 3-4||Religious - Christian||Juvenile Fiction / Mysteries & Detective Stories||Juvenile Fiction-Religious - Christian|
Always tell the truth	9781579731014	|Bears||Children's stories||Fiction||Friends||Juvenile fiction||Winnie-the-Pooh (Fictitious character)|
Sotah (Readers Guide Editions)	9781902881515	|Modern fiction||Literary||Fiction - General||Fiction||General|
Irish Trees	9781903464335	|Folklore||Myths & mythology||NATURAL HISTORY, COUNTRY LIFE & PETS||Folklore & Mythology||Literature: Folklore/Mythology||Fiction||Sociology||Ireland||Fairy Tales, Folklore & Mythology|
Blood Lust Chronicles	9781903931608	|Horror & ghost stories||Fiction||Fiction - Adult||Erotica - General|
RuneQuest - Core Rulebook	9781905471102	|Fantasy||Role-playing & war games||Games / Role Playing & Fantasy||Role Playing & Fantasy - General||Games||Games/Puzzles|
Stargate Atlantis: Halcyon	9781905586011	|Science Fiction||Science Fiction And Fantasy||Fiction||Fiction - Science Fiction||Movie-TV Tie-In - Novelizations||Science Fiction - Series||Fiction / Science Fiction / Adventure||Movie-TV Tie-In - General||Science Fiction - General|
Granta 95	9781929001255	|Fiction||Fiction - General||Anthologies (multiple authors)||Family & Relationships / Family Relationships|
Mage	9781582401966	|Graphic Novels||Comics & Graphic Novels - General||General||Juvenile Fiction||Children: Young Adult (Gr. 7-9)||Comics & Graphic Novels / General||Fiction|
Forever and A Day	9781583145647	|Romance||American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / Contemporary|
Judas	9781583487327	|General & Literary Fiction||Christian - Biblical||Religious - Biblical||Fiction - Religious||Fiction|
Murder in Belgravia Court	9781585007233	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
Love Fights Volume 2 (Love Fights)	9781929998876	|Fantasy||Graphic Novels||Graphic Novels - General||Comics & Graphic Novels||Fiction||Comics & Graphic Novels / General|
Rise and Shine	9781930580206	|Visionary & Metaphysical||Fiction - General||Fiction|
The Blind Man and the Beauty and Other Stories	9781931357104	|Short stories||Translations into English||General||Fiction - General||Fiction||Short Stories (single author)||Fiction / General||Loria, Arturo|
Island, Book 5	9781931514378	|Horror||Graphic Novels - General||Comics & Graphic Novels||Fiction - Fantasy||Graphic Novels-Manga||Fiction||Horror - General||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga|
The Canopus Revelation	9781931882262	|Controversial Knowledge & Mysteries||Mythology||Ancient Egypt - History||Fiction||New Age / Body, Mind & Spirit||Literature: Folklore/Mythology||Egypt||Controversial Knowledge||Metaphysical Phenomena - General||Parapsychology - General||Fairy Tales, Folklore & Mythology|
Errant Story (Errant Story Series)	9781932775075	|Humor||Fiction||Comics & Graphic Novels||Fantasy||Comics & Cartoons||General||Graphic Novels - Manga|
Erotic Interludes	9781933110776	|Erotic fiction||Literature of special Lesbian interest||Popular American Fiction||Fiction||Fiction - General||Lesbian||Action & Adventure||Erotica - General|
Dark Valentine (Dark Vista Romance Thriller)	9781933110790	|Literature of special Lesbian interest||Romance||Popular American Fiction||Fiction||Fiction - General||Lesbian||Romance - Contemporary||Suspense|
PS238 3	9781933288246	|Graphic Novels||Comics & Graphic Novels||Fiction||Graphic Novels - General||Fiction - General|
Carte Blanche	9781933372150	|Crime & mystery||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Fiction / General||Investigation||Italy||Murder||Police|
The Story of Cherry the Pig	9781933605258	|Preschool Picture Story Books||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||Animals - Pigs||Social Issues - Emotions & Feelings||Social Issues - New Experience||Baking||Contests||Cookery||Fiction|
Love Circles	9781933664132	|Graphic Novels||Homosexuality||Comics & Graphic Novels||Fiction||General||Comics & Graphic Novels / General||Gay||Graphic Novels - Manga|
The Bloodletting (An American Tale of Revenge)	9781585973224	|Fiction - General||Fiction||Action & Adventure||Alternative History||Technological|
Silverkin	9781586490065	|Fiction - Fantasy||Fiction||Fantasy||Fantasy - General|
Golden Cain	9781586649555	|Graphic Novels - Romance||Gay||Comics & Graphic Novels||Fiction - Adult||Graphic Novels||Fiction||Graphic Novels - Erotica||Graphic Novels - Manga||Comics & Graphic Novels / General||Comics & Graphic Novels / Graphic Novels / Manga|
The Night Land	9781587156052	|General & Literary Fiction||Fiction||Fiction - General||General||Fiction / General|
The Good Earth	9781587249051	|Married women||Farmers' spouses||Study Guides||Fiction||Classics||Farm life||General||China|
Video Magic	9781587494390	|Romance - General||Fiction / Romance / General||Vikk Simmons||Romance: Modern||Fiction|
The Songcatcher (Ballad)	9781587881312	|Unabridged Audio - Fiction/General||General||Audio Adult: Books On Tape||Fiction||Sagas||Fiction / General||Audio - Fiction (Unabridged)||Audiobooks|
Scarlet Letter, The (Classic Collection)	9781587886102	|Classics||Fiction||Unabridged Audio - Fiction/General||Audio Adult: Books On Tape||Fiction / Classics||Audiobooks|
Antics	9781587900884	|General||Literature & Fiction / Short Stories||Fiction||Antiques / Collectibles|
Con la soga al cuello	9781588518576	|Modern fiction||Untranslated Fiction - Spanish||Fiction - General||Fiction|
Red Prowling Devil #1 (Red Prowling Devil)	9781588992840	|Graphic Novels||General||Comics & Graphic Novels||Fiction||Comics & Graphic Novels / General||Fiction - General||Graphic Novels - Manga|
Rooted in Dishonor	9781589399327	|Crime & mystery||Mystery & Detective - Historical||Mystery & Detective - Traditional British||Fiction-Mystery & Detective - Traditional British||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense|
Uncle Bernac	9781589635562	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
So Long and Thanks for All the Fish	9781590072615	|Unabridged Audio - Fiction/General||Fiction||Audio Adult: Books On Tape||General||Audiobooks||Science Fiction - General||Abridged Audio - Fiction/Religious|
Poet's Funeral, The [LARGE TYPE EDITION]	9781590581612	|American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General||Large type books|
Extraordinary People (Enzo Files)	9781590583357	|Crime & mystery||Scottish Novel And Short Story||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General|
FrostLine (Ben Abbott Novels)	9781590583722	|American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General|
Edge of the Gulf, The	9781590584194	|Mystery & Detective - General||Fiction / Mystery & Detective / General||American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense|
Killjoy	9781590862438	|Unabridged Audio - Fiction/Mystery||Fiction||Audio Adult: Books On Tape||Mystery & Detective - Women Sleuths||Suspense||Fiction / Suspense||Audiobooks|
Down to a Soundless Sea	9781590864333	|Unabridged Audio - Fiction/General||Audiobooks||Fiction||Audio Adult: Books On Tape||Audio - Fiction (Unabridged)||Fiction / Short Stories (single author)||Short Stories (single author)|
Mystery And Mirth	9781591137030	|Crime & mystery||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - Short Stories||General|
Knights Of The Zodiac (Saint Seiya), Volume 1: The Knights Of Athena (Knights of the Zodiac)	9781591162254	|Movie-TV Tie-In - General||Fiction||Comics & Graphic Novels||Graphic Novels-Manga||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga||Fantasy||Cartoons and comics|
Hot Gimmick, Vol. 3	9781591162285	|Graphic novels||Graphic Novels-Manga||Comics & Graphic Novels||Fiction||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga|
Rurouni Kenshin, Vol. 14	9781591167679	|Juvenile Fiction||Graphic Novels - Manga||Fantasy||Graphic Novels-Manga||Children: Young Adult (Gr. 7-9)||Martial arts||Comics & Graphic Novels / Graphic Novels / Manga||Comics & Graphic Novels - Manga||Cartoons and comics||Fiction|
Please Save My Earth, Volume 12 (Please Save My Earth)	9781591169871	|Graphic Novels - Manga||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Comics & Graphic Novels / Graphic Novels / Manga||Fiction - Fantasy||Graphic Novels - Science Fiction|
The Movement	9781591298816	|Adventure / thriller||Political||Fiction - Espionage / Thriller||Fiction||Espionage/Intrigue||Suspense|
A Prize for Princes	9781592240456	|Romance - Historical||Fiction / General||Fiction / Romance / Historical||Man-woman relationships||Russians||Fiction - Romance||Fiction|
A Connection With Destiny	9781592863785	|General & Literary Fiction||Romance||Romance - General||Fiction - Romance||Fiction||Romance - Fantasy|
Price of Admission	9781592868476	|Romance||Romance - Contemporary||Fiction||Fiction - Romance|
Hellboy Volume 3	9781593070915	|Graphic Novels||Graphic Novels - Horror||Comics & Graphic Novels||Horror||Graphic Novels - General||Comics & Graphic Novels / General|
The Four Feathers	9781593083137	|Fiction||Literature - Classics / Criticism||Literature: Classics||Classics||Fiction / Classics||LITERATURE - LIT CLASSICS TRD PB||British||Cowardice||Male friendship||Sudan|
The Inferno (Barnes & Noble Classics)	9781593083311	|Classics||Literary||BG-CLASSIC EDITIONS - BG-B&N CLASSICS||Poetry / Ancient, Classical & Medieval||Fiction||Fiction - General|
The Avalon Collection	9781593153205	|Science Fiction, Fantasy, & Magic||Fiction||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 2-3||Unicorns||Fairies||Magic|
Die Trying (Jack Reacher)	9781593555597	|Thrillers||Unabridged Audio - Fiction/Suspense & Thriller||Fiction||Mystery & Detective - General||Fiction / Thrillers|
A Quiver Full of Arrows	9781593977696	|Short Stories (single author)||American Novel And Short Story||Abridged Audio - Fiction/General||Fiction||Fiction / General||Audiobooks|
Messenger of Truth	9781593979713	|Unabridged Audio - Fiction/Mystery||Mystery And Suspense Fiction||Fiction||Mystery/Suspense||Mystery & Detective - Historical||Mystery & Detective - Women Sleuths||Fiction / Mystery & Detective / General||Mystery & Detective - General||Audiobooks|
The Careless Spy	9781594536366	|Historical - General||Biography & Autobiography||Biography / Autobiography||Biography/Autobiography||1914-1944||Fiction||Inayat Khan, Noor-un-Nisa,||Spy stories||World War, 1939-1945|
Hate Crimes	9781594538254	|Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Literary||Legal stories||Practice of law|
Hyper Police Volume 5 (Hyper Police)	9781595322982	|Graphic Novels-Manga||Science Fiction And Fantasy||Comics & Graphic Novels||Fiction||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga||Graphic Novels - Fantasy||Graphic Novels - Science Fiction|
King of Hell Volume 10 (King of Hell)	9781595325983	|Graphic Novels - Manga||Fantasy||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Comics & Graphic Novels / Graphic Novels / Manga||Fantasy comic books, strips, etc||Graphic novels|
RV There Yet? (Women of Faith Fiction #13)	9781595541420	|Religious - General||American Contemporary Fiction - Individual Authors +||Fiction||Fiction - Religious||Recreational vehicle living||Christian - General||Fiction / General||General||Female friendship|
Snail Saves the Day	9781595720450	|Sports & Recreation - Football||Preschool Picture Story Books||Juvenile Easy Readers||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||Readers - Beginner||Humorous Stories||Animals - General||Fiction||Football||Snails|
Danse Macabre (Anita Blake Vampire Hunter)	9781596000421	|Romance - Fantasy||Fiction||Fantasy - Contemporary||Unabridged Audio - Fiction/General||Romance: Gothic||Romance - Contemporary||Fantasy - Dark/Horror||Fiction / Fantasy / General||Audiobooks|
Murder And Mayhem in the Holy City	9781596291621	|United States - State & Local - South||History||True Crime / Espionage||History: American||Murder - General||Charleston||Crime||South Carolina|
Science Fiction 101	9781596870642	|Science Fiction||Science Fiction & Fantasy||Fiction||Literature - Classics / Criticism||Fiction / Science Fiction / Short Stories||Science Fiction - General||Science fiction, American|
Beautiful Dreamer	9781597223638	|Historical - General||Literary||Fiction||Fiction - Historical||African American boys||Male friendship||Men, White|
Marriage Game, The	9781597374804	|American Light Romantic Fiction||Fiction||Abridged Audio - Fiction/Romance||Romance: Modern||Romance - General||Fiction / Romance / General||Romance - Contemporary||Audiobooks|
Woods, The	9781597376365	|Mystery And Suspense Fiction||Fiction||Unabridged Audio - Fiction/Suspense & Thriller||Mystery/Suspense||Suspense||Fiction / Suspense||Audiobooks|
Damia's Children (Rowan/Damia)	9781597376952	|Unabridged Audio - Fiction/Science Fiction & Fantasy||Fantasy - General||Fiction||Fantasy||Science Fiction - Series||Fiction / Fantasy / General|
Sherbrooke Bride, The (Bride)	9781597377799	|Romance: Regency||American Light Romantic Fiction||Fiction||Unabridged Audio - Fiction/Romance||Romance: Gothic||Fiction / Romance / Historical||Audiobooks||Romance - Regency|
Ark Angels Volume 1	9781598162622	|Graphic novels||Graphic Novels-Manga||Fiction||Comics & Graphic Novels||Magic||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga||Endangered species||Fantasy comic books, strips, etc|
The Wandering Jew, Book VIII	9781598186871	|Historical fiction||Fiction - General||Fantasy - General||Fiction||Fiction - Fantasy||Fantasy||Horror - General||Fairy Tales, Folklore & Mythology||Fantasy - Dark/Horror||Fiction-Fairy Tales, Folklore & Mythology||Fiction-Horror - General|
The Bowditchers	9781598244069	|Suspense/Thriller||General||Fiction|
Lost Vegas	9781599260723	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Fiction / Mystery & Detective / General|
Lone Shark	9781599284521	|Sharks||Juvenile Nonfiction||Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 2-3||Loneliness||Animals - Marine Life||Social Issues - Emotions & Feelings||Social Issues - Friendship||Children: Grades 1-2||Friendship|
The Underground City	9781599869322	|General & Literary Fiction||Science fiction||Classics||Science Fiction - Adventure||Fiction / Classics||Fiction-Science Fiction - Adventure||Fiction||Fiction - Science Fiction||Literature: Classics|
Sisters Without Mercy	9781600020346	|Action & Adventure||Espionage/Intrigue||War & Military||Fiction||Fiction - Espionage / Thriller|
In the Starlight	9781600090929	|Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga||Graphic Novels/Manga|
Wormwood Volume 1	9781600100475	|Graphic Novels||Comics & Graphic Novels||Horror||Graphic Novels - Horror||Comics & Graphic Novels / Graphic Novels / Horror|
Chronicles of Angels	9781600347863	|General & Literary Fiction||Christian - Fantasy||Religious - Fantasy||Religious - General||Fiction||Fiction - Religious|
THEODOSIA'S FLOCK	9781601451309	|Horror - General||Suspense||Fiction / Horror||Fiction-Suspense||Fiction||Fiction - Horror||Horror|
The Ship of Stars	9781603120333	|Fantasy - General||Literary||Fiction / Fantasy / General||Fiction-Literary||Fiction||Fiction - General||Fantasy|
Pants On Fire	9781740306201	|Modern fiction||Romance - Contemporary||Fiction||Unabridged Audio - Fiction/Romance||Romance: Modern|
Judgement Calls (Samantha Kincaid Mysteries)	9781740935531	|Adventure / thriller||Unabridged Audio - Fiction/General||Legal||Fiction||Mystery & Detective - Women Sleuths||Thrillers|
Cold Iron	9781740935593	|Fantasy||Historical - Medieval||Fiction||Children's Audio - Young Adult||Fantasy - General|
Wild Lavender	9781740936408	|General||Fiction||Unabridged Audio - Fiction/General|
Mrs Cook	9781741141214	|Historical fiction||Fiction - Historical||Fiction||Historical - General||Fiction / Historical|
Modesty Blaise	9781840238648	|Graphic Novels||Fiction - General||Comics & Graphic Novels||Fiction||Graphic Novels - General||Comics & Graphic Novels / Graphic Novels / Crime & Mystery|
Pattern (Scavenger Trilogy, Book 2)	9781841491820	|English Science Fiction And Fantasy||Fiction||Fiction - Fantasy||Fantasy||Fantasy - General||FICTION_FANTASY_GENERAL||Fiction / Fantasy / General|
Earth, Air, Fire and Custard	9781841492827	|English Science Fiction And Fantasy||Fiction||Fiction - Fantasy||Fantasy||Fantasy - General||Humorous||FICTION_FANTASY_GENERAL||FICTION_HUMOROUS||Fiction / Fantasy / General||Fiction / Humorous||Carpenter, Paul (Fictitious character)||Fantasy fiction||Humorous stories|
Michael Mann (Taschen Film)	9783822831410	|Films, cinema||Film & Video - General||Performing Arts||Pop Arts / Pop Culture||Cinema/Film: Book||Fiction||Film & Video - Direction & Production||(Michael Kenneth)||Criticism and interpretation||Mann, Michael||Motion picture producers and directors||United States|
Mesmerized	9781843604969	|Erotic fiction||Fiction anthologies & collections||Fiction||Fiction - Adult||Erotica - General|
Lethal Attraction	9781843955658	|Romance||Romance - General||Fiction - Romance|
The Lost Mine	9781843956068	|Westerns||Fiction||Westerns - General|
The Meat Factory	9781844015023	|Adventure / thriller||Thrillers||Fiction||Fiction - Espionage / Thriller||Fantasy - Dark/Horror|
The Venetian House	9781844134458	|Modern fiction||General||Fiction / General||Fiction - General||Fiction|
Rogue Trooper #2	9781844161676	|Science Fiction||Science Fiction - High Tech||English Science Fiction And Fantasy||Fiction||Fiction - Science Fiction||Science Fiction - Adventure||Fiction / Science Fiction / Adventure||Science Fiction - General|
Final Destination #1	9781844161706	|Adventure / thriller||Movie-TV Tie-In - General||Children's 12-Up - Movie / TV Tie-In||Fiction||Thrillers||Fiction / Movie or Television Tie-In||General|
Bringers of Death (Warhammer 40,000)	9781844162321	|Science fiction||Short stories||Science Fiction And Fantasy||Fiction - Science Fiction||Fiction||Science Fiction - Anthologies||Fiction / Anthologies (multiple authors)||Anthologies (multiple authors)|
Uncle Silas (Nonsuch Classics)	9781845882082	|19th century fiction||Literature: Classics||Irish Novel And Short Story||Fiction||Fiction - General||Ireland||Classics||Horror - General||Literary||FICTION_RELIGIOUS||Fiction / Religious|
The Trimmed Lamp	9781846371974	|General & Literary Fiction||Fiction||Fiction - General||General||Fiction / General|
South Brooklyn Casket Company (Serpent's Tail High Risk Books,)	9781852424480	|Modern fiction||Short stories||Fiction - General||Fiction||Gay||Fiction / General|
King Solomon's Mines (Wordsworth Collection) (Wordsworth Collection)	9781853261053	|19th century fiction||Classic fiction||Classics||Juvenile Fiction||Children's 9-12 - Literature - Classics / Contemporary||Children: Grades 4-6||Action & Adventure|
ALMAYER'S FOLLY (Wordsworth Collection)	9781853262975	|Modern fiction||Historical - General||Fiction||Literature - Classics / Criticism||Literature: Classics||Classics||Espionage/Intrigue|
The Prophet	9781853264856	|Works by individual poets: from c 1900 -||Fiction||20th Century American Poetry||Poetry||English||Literature: Classics||USA||Inspirational & Religious||American - General||Literary|
Sally from Cork (Children's Poolbeg)	9781853710704	|Fiction||Juvenile Fiction||England||Children: Grades 4-6||London (England)||Brothers and sisters||Action & Adventure - General||Irish|
Faithful Nurse	9781853899072	|Romance||Fiction - Romance||Fiction||Romance - General|
The People's Bachelor	9781856571005	|Humorous||Fiction||Fiction - General|
No, no, and no!/ No, no y no!	9788484701149	|Social Issues - Manners & Etiquette||Language Arts - Vocabulary & Spelling||Fiction||Juvenile Nonfiction||Spanish: Kindergarten||Spanish: Grades 1-2||Schools||Bears||First day of school|
Koula	9789600404845	|Reference works||Fiction||Greek (Language) Contemporary Fiction|
Just Desserts	9780006499930	|Modern fiction||Humorous||FICTION_HUMOROUS||Fiction / Humorous||Fiction||Fiction - General|
Myth and Magic	9780007107957	|Illustration||Painting & paintings||Special Subjects In Art||Tolkien, J. R. R. (John Ronald Reuel), 1892-1973||Art & Art Instruction||English||Art||Fiction||Commercial - Illustration - Sci-Fi & Fantasy||Individual Artist||Art / Collections, Catalogs, Exhibitions||Art / Subjects & Themes / General||TOLKIEN, J, R. R. (JOHN RONALD RUEL), 1892-1973||Fantasy - General||Fine Arts||Catalogs||Fantasy in art||Illustrations||Science fiction|
The Cleopatra Curse (The Seven Fabulous Wonders Series)	9780007112845	|Fantasy||Science Fiction, Fantasy, & Magic||Juvenile Historical Fiction||Juvenile Fiction||Children's Books/All Ages||Children: Grades 4-6||Action & Adventure - General||Historical - Ancient Civilizations||ADVENTURE AND ADVENTURERS_FICTION||CHILDREN'S FICTION||CLEOPATRA, QUEEN OF EGYPT, d. 30 B.C._FICTION||EGYPT_HISTORY_FICTION||FANTASY FICTION||Juvenile Fiction / Action & Adventure||Juvenile Fiction / General||Chariots||Demonology||Fiction||Lighthouse keepers|
POWER OF LOVE (CALIFORNIA DREAMS #5) (California Dreams, No 5)	9780020419754	|General||Juvenile Fiction / General||Children's 9-12 - Fiction - General||Bands (Music)||Fiction||High schools||School stories||Schools||Children: Young Adult (Gr. 7-9)|
Hannah on Her Way	9780027670110	|General||Non-Classifiable||Juvenile Literature||Children's 9-12 - Fiction - General||Fiction||Friendship||Popularity||School stories||Schools||Children: Grades 4-6|
Terrible Storm	9780060090012	|Grandfathers||Individuality||Fiction||Preschool Picture Story Books||Massachusetts||Juvenile Fiction||Children's 4-8 - Picturebooks||Humorous Stories||Children: Kindergarten||Historical - United States - 19th Century||General||Family - Multigenerational||Social Issues - General||Juvenile Fiction / Humorous Stories||Children's Books/Ages 4-8 Fiction||Blizzards|
Thoroughbred #58	9780060090500	|Fiction||Horses||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 4-6||Animals - Horses||Social Issues - General||Juvenile Fiction / Animals / Horses||Graduation||Horsemanship|
The High-Rise Private Eyes #5	9780060091002	|Juvenile Easy Readers||Mystery and detective stories||Fiction||Rylant, Cynthia||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Mysteries, Espionage, & Detective Stories||Children: Grades 1-2||Children: Grades 2-3||Humorous Stories||Animals - General||Juvenile Fiction / Mysteries & Detective Stories||Readers - Beginner||Animals|
The Body in the Attic	9780060525316	|Mystery/Suspense||American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - Series||Mystery & Detective - Women Sleuths||Mystery & Detective - General|
Matilda	9780060536176	|Juvenile Fiction||Teachers||Fiction||Children's audiobooks||Children's Audio - 9-12||Schools||Audio: Juvenile||School & Education||Humorous Stories||Classics||Juvenile Fiction / Family / General||Family - General|
A Changed Man	9780060560034	|Psychological||Literary||Prose, Francine - Prose & Criticism||Fiction - General||Fiction||White supremacy movements||General||Fiction / General||Change (Psychology)||Holocaust survivors||Human rights workers|
The Hostile Hospital (A Series of Unfortunate Events, Book 8)	9780060566234	|Fiction||Orphans||Family - Orphans & Foster Homes||Brothers and sisters||Juvenile Fiction||Children's Audio - 9-12||Audio: Juvenile||Humorous Stories||Family - Siblings||Action & Adventure - General||Juvenile Fiction / Family / Orphans & Foster Homes||Children's audiobooks|
Spider-Man 2	9780060573638	|Juvenile Fiction||Science Fiction, Fantasy, & Magic||Heroes||Juvenile Easy Readers||Children's Books/Ages 9-12 Fiction||Readers - Beginner||Children: Grades 1-2||Movie Tie - In||Action & Adventure - General||Juvenile Fiction / Movie or Television Tie-In||Adventure and adventurers||Science fiction||Fiction|
Farmer Boy (Little House)	9780060581824	|Juvenile Fiction||Fiction||Classics||Children's Books/Ages 9-12 Fiction||New York (State)||Children: Grades 2-3||Lifestyles - Farm Life & Ranch Life||Historical - United States - 19th Century||Juvenile Fiction / Historical / United States / 19th Century||Family life||Farm life|
The Price of Fame (Thoroughbred Series #64)	9780060586744	|English literature: fiction texts||Horse & pony stories||Riding & horsemanship||Juvenile Fiction||Fiction||Children's Books/Ages 9-12 Fiction||Northern Dancer (Race horse)||Children: Grades 4-6||Animals - Horses||Social Issues - General||Juvenile Fiction / Animals / Horses||Horse racing||Horses|
Thanksgiving	9780060598808	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - General||Fiction / General||General||Romance - Contemporary|
Thora	9780060743796	|Magic||Science Fiction, Fantasy, & Magic||Friendship||Children: Young Adult (Gr. 7-9)||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Mothers and daughters||Children: Grades 4-6||Mermaids||Family - General||Juvenile Fiction / General||Fiction||Children's 9-12 - Fiction - General|
George's Marvelous Medicine CD (Harper Childrens Audio)	9780060758325	|Humorous Stories||General||Children: Grades 1-2||Juvenile Fiction||Children's Audio - 9-12||Magic||Grandmothers||Classics||Juvenile Fiction / General||Children's audiobooks||Fiction|
Two If by Sea	9780060807924	|Mystery/Suspense||Suspense fiction||World War, 1939-1945||Fiction|
The Ecco Book of Christmas Stories	9780060888480	|Short Story||Special Subjects In Literature||Fiction||Fiction - General||Short Stories (Anthologies)||Fiction / General||Anthologies (multiple authors)||Christmas stories|
Confessions of a Wall Street Shoeshine Boy	9780060889531	|American Contemporary Fiction - Individual Authors +||Fiction||Fiction - General||General||Fiction / General||Corruption||Securities industry||Stockbrokers||United States|
Collected Novellas	9780060921286	|Literary||Short Stories (single author)||Fiction - General||Fiction|
Wolf Run	9780061004742	|Espionage/Intrigue||Technological||Fiction - Espionage / Thriller||Fiction|
Blind Spot	9780061011504	|Mystery/Suspense||Romance - Historical||Fiction|
The X-Files	9780061054143	|Science Fiction - Series||Fiction - Science Fiction||Fiction||Movie-TV Tie-In - General||Fiction / Movie or Television Tie-In|
Forever (Ocean City, No 11)	9780061063084	|General||Fiction||Children's Books - Young Adult Fiction||Accidents||Love|
Texas Lonesome (Harper Monogram)	9780061084140	|Romance - Historical||Fiction||Fiction - Romance||Romance: Historical||Romance - General||Modern fiction||Romance|
